響	キョウ ・ ひびく	echo; also N5116; sound; resound; ring; vibrate	general
曲	キョク ・ まがる ・ まげる ・ くま	bend; music; melody; composition; pleasure; injustice; fault; curve; crooked; perverse; lean	general
玉	ギョク ・ たま ・ たま- ・ -だま	jewel; ball	general
勤	キン ・ ゴン ・ つとめる ・ -づとめ ・ つとまる ・ いそしむ	diligence; become employed; serve	general
均	キン ・ ならす	level; average	general
禁	キン	prohibition; ban; forbid	general
恐	キョウ ・ おそれる ・ おそる ・ おそろしい ・ こわい ・ こわがる	fear; dread; awe	general
巨	キョ	gigantic; big; large; great	general
拒	キョ ・ ゴ ・ こばむ	repel; refuse; reject; decline	general
拠	キョ ・ コ ・ よる	foothold; based on; follow; therefore	general
許	キョ ・ ゆるす ・ もと	permit; approve	general
競	キョウ ・ ケイ ・ きそう ・ せる	emulate; compete with; bid; sell at auction; bout; contest; race	general
居	キョ ・ コ ・ いる ・ -い ・ おる	reside; to be; exist; live with	general
旧	キュウ ・ ふるい ・ もと	old times; old things; old friend; former; ex-	general
給	キュウ ・ たまう ・ たもう ・ -たまえ	salary; wage; gift; allow; grant; bestow on	general
季	キ	seasons	general
紀	キ	chronicle; account; narrative; history; annals; geologic period	general
貴	キ ・ たっとい ・ とうとい ・ たっとぶ ・ とうとぶ	precious; value; prize; esteem; honor	general
儀	ギ	ceremony; rule; affair; case; a matter	general
吉	キチ ・ キツ ・ よし	good luck; joy; congratulations	general
却	キャク ・ かえって ・ しりぞく ・ しりぞける	instead; on the contrary; rather	general
客	キャク ・ カク	guest; visitor; customer; client	general
逆	ギャク ・ ゲキ ・ さか ・ さかさ ・ さからう	inverted; reverse; opposite; wicked	general
久	キュウ ・ ク ・ ひさしい	long time; old story	general
休	キュウ ・ やすむ ・ やすまる ・ やすめる	rest; day off; retire; sleep	general
及	キュウ ・ およぶ ・ および ・ および ・ およぼす	reach out; exert; exercise; cause	general
救	キュウ ・ すくう	salvation; save; help; rescue; reclaim	general
級	キュウ	class; rank; grade	general
帰	キ ・ かえる ・ かえす ・ おくる ・ とつぐ	homecoming; arrive at; lead to; result in	general
寄	キ ・ よる ・ -より ・ よせる	draw near; stop in; bring near; gather; collect; send; forward	general
希	キ ・ ケ ・ まれ	hope; beg; request; pray; beseech; Greece; dilute (acid); rare; few; phenomenal	general
揮	キ ・ ふるう	brandish; wave; wag; swing; shake	general
棄	キ ・ すてる	abandon; throw away; discard; resign; reject; sacrifice	general
喜	キ ・ よろこぶ ・ よろこばす	rejoice; take pleasure in	general
器	キ ・ うつわ	utensil; vessel; receptacle; implement; instrument; ability; container; tool; set	general
館	カン ・ やかた ・ たて	building; mansion; large building; palace	general
丸	ガン ・ まる ・ まるめる ・ まるい	round; full; month; perfection; -ship; pills; make round; roll up; curl up; seduce; explain away	general
岸	ガン ・ きし	beach	general
岩	ガン ・ いわ	boulder; rock; cliff	general
顔	ガン ・ かお	face; expression	general
願	ガン ・ ねがう ・ -ねがい	petition; request; vow; wish; hope	general
危	キ ・ あぶない ・ あやうい ・ あやぶむ	dangerous; fear; uneasy	general
還	カン ・ かえる	send back; return	general
管	カン ・ くだ	pipe; tube; wind instrument; drunken talk	general
簡	カン	simplicity; brevity	general
緩	カン ・ ゆるい ・ ゆるやか ・ ゆるむ ・ ゆるめる	slacken; loosen; relax; lessen; be moderate; ease	general
刊	カン	publish; carve; engrave	general
巻	カン ・ ケン ・ まく ・ まき ・ まき	scroll; volume; book; part; roll up; wind up; tie; coil; counter for texts (or book scrolls)	general
完	カン	perfect; completion; end	general
患	カン ・ わずらう	afflicted; disease; suffer from; be ill	general
換	カン ・ かえる ・ -かえる ・ かわる	interchange; period; charge; change?	general
絵	カイ ・ エ	picture; drawing; painting; sketch	general
階	カイ ・ きざはし	storey; stair; counter for storeys of a building	general
街	ガイ ・ カイ ・ まち	boulevard; street; town	general
拡	カク ・ コウ ・ ひろがる ・ ひろげる ・ ひろめる	broaden; extend; expand; enlarge	general
獲	カク ・ える	seize; get; find; earn; acquire; can; may; able to	general
覚	カク ・ おぼえる ・ さます ・ さめる ・ さとる	memorize; learn; remember; awake; sober up	general
角	カク ・ かど ・ つの	angle; corner; square; horn; antlers	general
壊	カイ ・ エ ・ こわす ・ こわれる ・ やぶる	demolition; break; destroy	general
右	ウ ・ ユウ ・ みぎ	right	general
宇	ウ	eaves; roof; house; heaven	general
羽	ウ ・ は ・ わ ・ はね	feathers; counter for birds, rabbits	general
雨	ウ ・ あめ ・ あま- ・ -さめ	rain	general
浦	ホ ・ うら	bay; creek; inlet; gulf; beach; seacoast	general
栄	エイ ・ ヨウ ・ さかえる ・ はえ ・ -ばえ ・ はえる ・ え	flourish; prosperity; honor; glory; splendor	general
永	エイ ・ ながい	eternity; long; lengthy	general
益	エキ ・ ヤク ・ ます	benefit; gain; profit; advantage	general
駅	エキ	station	general
越	エツ ・ オツ ・ こす ・ -こす ・ -ごし ・ こえる ・ -ごえ	surpass; cross over; move to; exceed; Vietnam	general
園	エン ・ その	park; garden; yard; farm	general
延	エン ・ のびる ・ のべる ・ のべ ・ のばす	prolong; stretching	general
遠	エン ・ オン ・ とおい	distant; far	general
汚	オ ・ けがす ・ けがれる ・ けがらわしい ・ よごす ・ よごれる ・ きたない	dirty; pollute; disgrace; rape; defile	general
央	オウ	center; middle	general
押	オウ ・ おす ・ おし- ・ おっ- ・ おさえる ・ おさえる	push; stop; check; subdue; attach; seize; weight; shove; press; seal; do in spite of	general
王	オウ ・ -ノウ	king; rule; magnate	general
沖	チュウ ・ おき ・ おきつ ・ ちゅうする ・ わく	open sea; offing; rise high into sky	general
億	オク	hundred million; 10**8	general
屋	オク ・ や	roof; house; shop; dealer; seller	general
温	オン ・ あたたか ・ あたたかい ・ あたたまる ・ あたためる ・ ぬく	warm	general
夏	カ ・ ガ ・ ゲ ・ なつ	summer	general
科	カ	department; course; section	general
歌	カ ・ うた ・ うたう	song; sing	general
河	カ ・ かわ	river	general
火	カ ・ ひ ・ -び ・ ほ-	fire	general
花	カ ・ ケ ・ はな	flower	general
貨	カ ・ たから	freight; goods; property	general
我	ガ ・ われ ・ わ ・ わが- ・ わが-	ego; I; selfish; our; oneself	general
介	カイ	jammed in; shellfish; mediate; concern oneself with	general
愛	アイ ・ いとしい ・ かなしい ・ めでる ・ おしむ ・ まな	love; affection; favourite	general
悪	アク ・ オ ・ わるい ・ わる- ・ あし ・ にくい ・ -にくい ・ ああ ・ いずくに ・ いずくんぞ ・ にくむ	bad; vice; rascal; false; evil; wrong	general
圧	アツ ・ エン ・ オウ ・ おす ・ へす ・ おさえる ・ おさえる	pressure; push; overwhelm; oppress; dominate	general
伊	イ ・ かれ	Italy; that one	general
依	イ ・ エ ・ よる	reliant; depend on; consequently; therefore; due to	general
囲	イ ・ かこむ ・ かこう ・ かこい	surround; besiege; store; paling; enclosure; encircle; preserve; keep	general
易	エキ ・ イ ・ やさしい ・ やすい	easy; ready to; simple; fortune-telling; divination	general
為	イ ・ ため ・ なる ・ なす ・ する ・ たり ・ つくる ・ なり	do; change; make; benefit; welfare; be of use; reach to; try; practice; cost; serve as; good; advantage; as a result of	general
異	イ ・ こと ・ ことなる ・ け	uncommon; queerness; strangeness; wonderful; curious; unusual	general
維	イ	fiber; tie; rope	general
遺	イ ・ ユイ ・ のこす	bequeath; leave behind; reserve	general
印	イン ・ しるし ・ -じるし ・ しるす	stamp; seal; mark; imprint; symbol; emblem; trademark; evidence; souvenir; India	general
因	イン ・ よる ・ ちなむ	cause; factor; be associated with; depend on; be limited to	general
飲	イン ・ オン ・ のむ ・ -のみ	drink; smoke; take	general
渕	エン ・ カク ・ コウ ・ ふち ・ かたい ・ はなわ	edge	general
煕	キ ・ たのしむ ・ ひかる ・ ひろい ・ よろこぶ ・ かわく ・ あきらか ・ ひろめる ・ ひろまる	shine	general
盧	ロ	hut	general
零	レイ ・ ぜろ ・ こぼす ・ こぼれる	zero; spill; overflow; nothing; cipher	general
霊	レイ ・ リョウ ・ たま	spirits; soul	general
烈	レツ ・ はげしい	ardent; violent; vehement; furious; severe; extreme	general
裂	レツ ・ さく ・ さける ・ -ぎれ	split; rend; tear	general
恋	レン ・ こう ・ こい ・ こいしい	romance; in love; yearn for; miss; darling	general
炉	ロ ・ いろり	hearth; furnace; kiln; reactor	general
朗	ロウ ・ ほがらか ・ あきらか	melodious; clear; bright; serene; cheerful	general
漏	ロウ ・ もる ・ もれる ・ もらす	leak; escape; time	general
賄	ワイ ・ まかなう	bribe; board; supply; finance	general
腕	ワン ・ うで	arm; ability; talent	general
糧	リョウ ・ ロウ ・ かて	provisions; food; bread	general
緑	リョク ・ ロク ・ みどり	green	general
倫	リン	ethics; companion	general
隣	リン ・ となる ・ となり	neighboring	general
涙	ルイ ・ レイ ・ なみだ	tears; sympathy	general
励	レイ ・ はげむ ・ はげます	encourage; be diligent; inspire	general
礼	レイ ・ ライ	salute; bow; ceremony; thanks; remuneration	general
踊	ヨウ ・ おどる	jump; dance; leap; skip	general
陽	ヨウ ・ ひ	sunshine; yang principle; positive; male; heaven; daytime	general
浴	ヨク ・ あびる ・ あびせる	bathe; be favored with; bask in	general
翌	ヨク	the following; next	general
翼	ヨク ・ つばさ	wing; plane; flank	general
雷	ライ ・ かみなり ・ いかずち ・ いかづち	thunder; lightning bolt	general
卵	ラン ・ たまご	egg; ovum; spawn; roe	general
李	リ ・ すもも	plum	general
梨	リ ・ なし	pear tree	general
里	リ ・ さと	ri; village; parent's home; league	general
隆	リュウ	hump; high; noble; prosperity	general
竜	リュウ ・ リョウ ・ ロウ ・ たつ ・ いせ	dragon; imperial	general
誉	ヨ ・ ほまれ ・ ほめる	reputation; praise; honor; glory	general
幼	ヨウ ・ おさない	infancy; childhood	general
揚	ヨウ ・ あげる ・ -あげ ・ あがる	hoist; fry in deep fat	general
揺	ヨウ ・ ゆれる ・ ゆる ・ ゆらぐ ・ ゆるぐ ・ ゆする ・ ゆさぶる ・ ゆすぶる ・ うごく	swing; shake; sway; rock; tremble; vibrate	general
擁	ヨウ	hug; embrace; possess; protect; lead	general
溶	ヨウ ・ とける ・ とかす ・ とく	melt; dissolve; thaw	general
裕	ユウ	abundant; rich; fertile	general
諭	ユ ・ さとす	rebuke; admonish; charge; warn; persuade	general
唯	ユイ ・ イ ・ ただ	solely; only; merely; simply	general
勇	ユウ ・ いさむ	courage; cheer up; be in high spirits; bravery; heroism	general
柳	リュウ ・ やなぎ	willow	general
訳	ヤク ・ わけ	translate; reason; circumstance; case	general
靖	セイ ・ ジョウ ・ やすんじる	peaceful	general
黙	モク ・ ボク ・ だまる ・ もだす	silence; become silent; stop speaking; leave as is	general
也	ヤ ・ エ ・ なり ・ か ・ また	to be (classical)	general
矢	シ ・ や	dart; arrow	general
毛	モウ ・ け	fur; hair; feather; down	general
猛	モウ	fierce; rave; rush; become furious; wildness; strength	general
網	モウ ・ あみ	netting; network	general
娘	ジョウ ・ むすめ ・ こ	daughter; girl	general
銘	メイ	inscription; signature (of artisan)	general
鳴	メイ ・ なく ・ なる ・ ならす	chirp; cry; bark; sound; ring; echo; honk	general
滅	メツ ・ ほろびる ・ ほろぶ ・ ほろぼす	destroy; ruin; overthrow; perish	general
免	メン ・ まぬかれる ・ まぬがれる	excuse; dismissal	general
綿	メン ・ わた	cotton	general
茂	モ ・ しげる	overgrown; grow thick; be luxuriant	general
漫	マン ・ みがりに	cartoon; involuntarily; in spite of oneself; corrupt	general
魅	ミ	fascination; charm; bewitch	general
脈	ミャク ・ すじ	vein; pulse; hope	general
妙	ミョウ ・ ビョウ ・ たえ	exquisite; strange; queer; mystery; miracle; excellent; delicate; charming	general
眠	ミン ・ ねむる ・ ねむい	sleep; die; sleepy	general
慢	マン	ridicule; laziness	general
墓	ボ ・ はか	grave; tomb	general
簿	ボ	register; record book	general
宝	ホウ ・ たから	treasure; wealth; valuables	general
砲	ホウ	cannon; gun	general
